disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
3303,,,,,,,,,,,4a078790aa4bf1d74174df14ffd2dbdc94a138ae,2023-03-18T13:22:12.883Z,4a8b53d1-1e5a-4fba-bfec-385e3c718eb4
4004,,,,,6433605.15,626468.18,5648870.19,2023-11-05T00:00:00.000Z,,1105267,668939b46a413c370aac05cc353ccd895d2792f7,2023-11-05T03:42:32.355Z,253bfe87-cb21-4aa2-966c-92d5785aa654
4005,,,,,6940346.02,1273604.4,5598332.45,2023-11-05T00:00:00.000Z,,812698.37,e7788dcb12bbef6301cb7c6d48fe0903ca4a3280,2023-11-05T03:42:32.355Z,7b297890-2532-4e0a-9887-32370f79a774
3307,,,,,,,,,,,0f46e94149179499f56e9423f5de182e813b55a4,2023-03-18T13:22:12.883Z,5d86432f-0282-4e00-9b72-87ba1d9fa68c
3308,,,,,,,,,,,f358590cafd46e448c7c553352006ca8887d0ca6,2023-03-18T13:22:12.883Z,e5a089da-5b33-46cb-a0bb-d19591e3e1d8
4006,,,,,1218835.96,45823.74,1169227.85,2023-11-05T00:00:00.000Z,,148547.19,128c9ff5319a2a894c9fa38c1bca4ae2e6af196c,2023-11-05T03:42:32.355Z,49715c6c-a986-4226-a4cc-3105b7c0eebc
3310,,,,,,,,,,,462c3afebd1303735fa8e0c865492e44be261d49,2023-03-18T13:22:12.883Z,b87545ed-fd04-472a-a835-3073ba1b7513
3311,,,,,,,,,,,5c488d304155546800dd509da18279269fc910c8,2023-03-18T13:22:12.883Z,da0d9590-6803-4e5e-aaba-058711c90275
3312,,,,,,,,,,,b820bc45ed1de0c16fdead4899aa7fb069d2aec7,2023-03-18T13:22:12.883Z,9901311c-f325-480d-8c87-73d887a15814
3313,,,,,,,,,,,1faa20730cf92b5b5fbd652cb7c4df1e4e580c45,2023-03-18T13:22:12.883Z,fb83b2df-b7fe-44a1-8c74-52f73e32b27f
4007,,,,,5568579.02,1652353.64,3640223.97,2023-11-05T00:00:00.000Z,,816983,d5063251ee4c2b17b94cbd39ff714c0151a50f28,2023-11-05T03:42:32.355Z,91bf9967-f527-4ccd-8dad-c4eca9caaf06
4008,500,2868196.73,2465840.29,402356.44,2569085.9,570339.25,1875981.61,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,1262124.23,1b75b17f1f1361d0d7917d178e8cee80b950ce30,2023-11-05T03:42:32.355Z,071535e5-9464-416f-8c9e-90b4635bf802
3316,,,,,,,,,,,31cd755c9fb387791b05c309f7dc7fc5454ade5d,2023-03-18T13:22:12.883Z,9ba79030-54c2-4c98-838b-c7346bc7758e
3317,,,,,,,,,,,4f3c4622b5f02af84b698c2e00e07f2d236957fc,2023-03-18T13:22:12.883Z,e1b781ac-b0ac-4266-a6e5-9fb53136e52e
3318,,,,,,,,,,,cfa49d2389079f29abafc86c7845a38c53d1ed4b,2023-03-18T13:22:12.883Z,76ebd6f4-2d62-49e5-bffc-b71172cbd1c9
3319,,,,,,,,,,,85c22e442794a98d7fdedacafff89f38e9327863,2023-03-18T13:22:12.883Z,2ff6e0d9-f488-4b51-808d-3b6d4f5cc8b3
4009,,,,,11095538.36,2675135.67,8027588.94,2023-11-05T00:00:00.000Z,,381333,88a4c8f3097408d7bfc71d5a5b0a279190eabf5f,2023-11-05T03:42:32.355Z,78f7e315-deea-4d05-8c81-b9e96abd4483
3321,,,,,,,,,,,12454298c11d0eebab4273d49f4fc3492d7cdc19,2023-03-18T13:22:12.883Z,92bcf2eb-7817-437d-ab49-b6cf063ba777
4010,,,,,7283728.86,744562.71,5943304.7,2023-11-05T00:00:00.000Z,,1063703,4d8f8d966e067522cbbddbeaf589a540ad85319c,2023-11-05T03:42:32.355Z,e7e04611-56e4-4178-8c13-b5b3fe1c2436
3323,,,,,,,,,,,53ca4b1d02d045af92c6f1bece9ff773f1f24ef5,2023-03-18T13:22:12.883Z,70973fe8-dafd-4039-b91f-b2088b50b104
3324,,,,,,,,,,,402df21a2cbaa961de7a34dc9f7141d85345081c,2023-03-18T13:22:12.883Z,9f0e24ce-10b4-4805-a917-838bd6ce26f4
3325,,,,,,,,,,,55572738e80a36b533237f907123353188c808a6,2023-03-18T13:22:12.883Z,6c0855db-0000-44de-8237-445a42cffc85
4011,,,,,7738769.52,4082391.5,3388879.85,2023-11-05T00:00:00.000Z,,1463518,1e5196eddfa0af1ce4f7005ca0cbf32d631f5ebc,2023-11-05T03:42:32.355Z,408c42c2-ba43-4d40-8235-8a904312d175
3327,,,,,,,,,,,c7aa7ddc12e59eed3f904c2ffdbcbd02f91f90fd,2023-03-18T13:22:12.883Z,2e54881b-6d79-4cde-a44c-0de6a799c8a7
3331,,,,,,,,,,,854cdf38c51ae636655c00a7e6a9d5762b7bbb2d,2023-03-18T13:22:12.883Z,09b1b1f0-cb91-47bb-951b-fc3f6479f12b
3332,,,,,,,,,,,89a3452c16d41a52ebe56130f17ef128150d199a,2023-03-18T13:22:12.883Z,977045e1-b9a8-4e66-85d7-3f185a908872
3334,,,,,,,,,,,548b60fdd3b7f701e7efad74e7e436961d569f1e,2023-03-18T13:22:12.883Z,9a9d4735-d1c9-4c1b-a45a-708afab785a3
4012,457,3145110.51,3079543.32,65567.19,21739243.52,13858567.53,7297543.86,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,6470493,983628a1f61817ac63958cf7beda9b0f82c2fde6,2023-11-05T03:42:32.355Z,f6f162ab-4ef8-442d-846c-7a126b91a88a
4013,469,4310797.51,4180886.62,129910.89,62808331.04,39653114.37,22791728.5,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,14976650.61,395d046f0933acf9c817aabef0e40f1ac2867108,2023-11-05T03:42:32.355Z,94483ead-b8a8-4955-bca2-aa20f4596303
3337,,,,,,,,,,,96e56c2eeb01c12c332f232fe2ce0da2cea7436a,2023-03-18T13:22:12.883Z,a708ec1e-c687-40b5-83cc-a6415f154a5e
3338,,,,,,,,,,,011345a611c54291c220327c31a4e64fe2163c1c,2023-03-18T13:22:12.883Z,c25247de-e108-4b96-8427-e41503f0d8d5
3339,,,,,,,,,,,384cb7109237745f247055828c3187463b15fb34,2023-03-18T13:22:12.883Z,c9600fdd-14f6-41aa-bbe3-3a2e45d8d014
3343,,,,,,,,,,,d72e95e826deeac8f3d765eedf95fe2d959dc76b,2023-03-18T13:22:12.883Z,92420168-8329-474b-b5c1-d15964c38172
3344,,,,,,,,,,,8e4c9a8644668f49bd7210a23ef5a6d5543d17ca,2023-03-18T13:22:12.883Z,968c01bd-f4ff-435d-9c5d-c4d02bc76038
3345,,,,,,,,,,,11489fe0bf724e1bb4e570c64850f87faa34a3cd,2023-03-18T13:22:12.883Z,00880f32-105a-4caa-a15d-f5e815c86493
3346,,,,,,,,,,,31c9d282c284e96a60b8decafe6d493475f61950,2023-03-18T13:22:12.883Z,58a13312-2c80-4cc6-84fd-6bf286e814ad
3347,,,,,,,,,,,73bbeb357c119b774f39404a6bf7ef954fcf54dc,2023-03-18T13:22:12.883Z,f5c759e5-8a05-47f8-ba76-36a8a5226d23
3348,,,,,,,,,,,e84ce8ba89d56ed9373dd16a80ff2515b37b2cc9,2023-03-18T13:22:12.883Z,2fa2be64-f9bb-4e40-81db-fb5a62ca1533
3349,,,,,,,,,,,9440b93a37abf47f230e4c6b54c84123c9e91f8e,2023-03-18T13:22:12.883Z,8091a2a4-c5e1-483f-a198-4dee2f4c7541
3350,,,,,,,,,,,4ec1210378d5311faf3d3f50ae64f744a8e32c27,2023-03-18T13:22:12.883Z,3113a133-afb1-4daa-a445-34028b2ee1bf
3351,,,,,,,,,,,ca67dfb8cdac5fb29c3ec3a64a8d6a7e1670bb64,2023-03-18T13:22:12.883Z,9eddc05c-b6a9-4602-8335-0c368709c8d3
3352,,,,,,,,,,,1f24e5199d2ae75167dd709a5f597c98085129cb,2023-03-18T13:22:12.883Z,9fc1b383-a4a9-41a2-8836-00b219ecbee7
3353,,,,,,,,,,,e9836a87a81d8edbb5561d38ec908279e9a1f1f6,2023-03-18T13:22:12.883Z,f4d38443-7d4b-493f-8dc1-554ded94c1eb
3354,,,,,,,,,,,a7d5110484528ca91f4fa726285f298471d33400,2023-03-18T13:22:12.883Z,6d6cc35e-3ee1-4006-a0f7-4677163cd833
3355,,,,,,,,,,,0c650751c5f9a5bf4f57860fe60c0c9702b0527f,2023-03-18T13:22:12.883Z,651a99ba-4d36-4ec2-9289-d8e1fd34f10b
3356,,,,,,,,,,,4fe7e1caa85d88b585319b2fb8816083a91a251d,2023-03-18T13:22:12.883Z,07fc7c10-6c52-41ec-8214-9b6bc236d09a
3357,,,,,,,,,,,8acdb2d975e89caef03b6bf921577baae96cf475,2023-03-18T13:22:12.883Z,579e8e08-b653-4b5a-a1fb-03f777503bf6
3359,,,,,,,,,,,4f152c4fe26d1219c9fa8667ace752cf97d2a82e,2023-03-18T13:22:12.883Z,6033d90d-b94b-4a03-a78c-40f8fd889b68
3361,,,,,,,,,,,5f9440a75ef26295e1a70e622669ff5cacab6079,2023-03-18T13:22:12.883Z,0ad2b98c-58f8-480f-9c6f-1a047ea009a2
3364,,,,,,,,,,,cd82167f5a68f9bd79b61780c7f5172c78bf6fc0,2023-03-18T13:22:12.883Z,fa54f987-4f52-4fdb-947b-28b6b2f09391
3365,,,,,,,,,,,be6639e0cec3296a066014ecc5e540a79781a65c,2023-03-18T13:22:12.883Z,150ef065-5047-470a-aa0b-588851e3c163
3367,,,,,,,,,,,473c822ed91ad3556f50b4cfef306f404ae249cd,2023-03-18T13:22:12.883Z,633111b0-2982-4afd-9b1c-583adb9a9cca
3368,,,,,,,,,,,76a46f76ed04518b315863cc29efa0e38d7f5bd2,2023-03-18T13:22:12.883Z,3b43bf1e-aedb-4af2-9677-cd180e77a7ad
3369,,,,,,,,,,,387f945540919869c17094bd65b56653c8a31515,2023-03-18T13:22:12.883Z,f3e58dc5-04a5-460d-bc31-3d3209e454e1
3370,,,,,,,,,,,d9aa500fb52903a574adddaefd21ad6ebbf22e66,2023-03-18T13:22:12.883Z,3561aca9-c501-4609-9f92-79abde8ff69c
3371,,,,,,,,,,,45fe24e2305f4c47a8fbdc352f369d14748a9af3,2023-03-18T13:22:12.883Z,a1dc39cb-cbda-4d97-ad01-6d257f7bc7ed
3372,,,,,,,,,,,7525bd467fbedf8d24837a5e5a1a0e077c2d2171,2023-03-18T13:22:12.883Z,31810437-de67-4ee6-ace7-844338899267
3373,,,,,,,,,,,f25bd403653a14306fef5baf8dbedad580d1aa73,2023-03-18T13:22:12.883Z,74a8ef71-f2f3-4cb4-9b74-7dd9d0ef27d9
3374,,,,,,,,,,,de57e04ac7d8cedb0684a40392b9fc938f986e98,2023-03-18T13:22:12.883Z,6cf2cb23-79f9-4cae-8fb3-7c80ebadf0a8
3375,,,,,,,,,,,de3c6451f5bdd665ae48fab4347ae72cebd826ac,2023-03-18T13:22:12.883Z,db538b13-d0ac-4aac-9619-6b55b703044b
3377,,,,,,,,,,,87ee82561a66fbae271ed5dcbc14055d10af9679,2023-03-18T13:22:12.883Z,248c7539-a2a6-4549-8301-aa42f1f5ab38
3378,,,,,,,,,,,39b87af367b04f4891ca83f13bbb801f543571c8,2023-03-18T13:22:12.883Z,0647b596-1c3a-47af-b53d-cb396bf70cbc
3379,,,,,,,,,,,7418998129b4b6e5b151d7167f369c43f45b1ecf,2023-03-18T13:22:12.883Z,88d8de13-7c22-4fd2-a1b2-95937e19632e
3380,,,,,,,,,,,2136676b444777923e4429ad10a37fc1879daf28,2023-03-18T13:22:12.883Z,d9474423-e270-4b3a-b841-1eebff15dd00
3381,,,,,,,,,,,e0b765f054b5f2278a4b23c693c65a70bb8a77b4,2023-03-18T13:22:12.883Z,0603ad52-8ca2-47ca-8929-5b16efdc8443
4014,,,,,3362468.45,623653.45,2720969.23,2023-11-05T00:00:00.000Z,,420748,760af5038312afa3d3f3abd33f1f5036ccee8c91,2023-11-05T03:42:32.355Z,1d8708e8-9f5d-4ed7-9646-3dfd33c9fd42
3383,,,,,,,,,,,7a62a682a4c1208fc20f555fff9b1f2cbe9f7b7b,2023-03-18T13:22:12.883Z,d934a62e-0f70-4f91-8afc-91d60ce0d44a
3385,,,,,,,,,,,1f4ee1f81fd26d111ef986546cb33d4074df3f9c,2023-03-18T13:22:12.883Z,691e52d3-3582-4c0d-bbd2-7dc2eb13bbba
3386,,,,,,,,,,,c9dfc6f02ec7013b8f7199cb4d2e9b92607c7185,2023-03-18T13:22:12.883Z,3f1d4956-67a3-45a0-9c24-aadb26fbdb98
3387,,,,,,,,,,,8a86eeb73fd0a4095fe81cdeb5166f27f5ce9086,2023-03-18T13:22:12.883Z,0f05dd94-419e-49cb-9374-6aeccdc968b2
3388,,,,,,,,,,,681fdf87cd574ec06325f076f3ece7f3f064e70e,2023-03-18T13:22:12.883Z,d1711f90-f3f0-478d-af9e-e9596f18395f
4015,,,,,5553128.41,3549146.66,1760212.52,2023-11-05T00:00:00.000Z,,1762074.09,09369149bb4a7ce702641e998c6a4e813cd1bf12,2023-11-05T03:42:32.355Z,65c9634d-b691-4abb-8ea3-9083cc049ac1
3390,,,,,,,,,,,229001204b062f28e00f8af70df7514087dddce1,2023-03-18T13:22:12.883Z,6d24fca5-309e-4b8d-86ae-9154cb72b4cf
3391,,,,,,,,,,,05d8b68dcb69e3471d304e77a73462931a30dd33,2023-03-18T13:22:12.883Z,ab433868-b14b-43a4-8e22-a998156a8aff
3393,,,,,,,,,,,65ec2c211e734a6254de2c0add9bec344da48348,2023-03-18T13:22:12.883Z,bdee98f7-7f93-4a39-8eab-cd6cd9d60b9e
3394,,,,,,,,,,,becfb2684f787970bf0c8f0932a7857ada8b8d4d,2023-03-18T13:22:12.883Z,4ec8920e-b68e-4852-a351-bf55ae4ca426
4016,,,,,5743591.77,1591500.78,3912611.78,2023-11-05T00:00:00.000Z,,1518573,2df5b7b59254bfd04ebc2bd1eeb7c88252766346,2023-11-05T03:42:32.355Z,481505e8-3bbf-4f4a-b510-dca1bb11a0f3
3396,,,,,,,,,,,224d99e93dc4b8b1716c2ceb7b29046bfeef3a47,2023-03-18T13:22:12.883Z,56389662-b997-4759-b7d7-a1471095de3d
3397,,,,,,,,,,,508c7c42845afb4d73dbfae150e5728398b09ff2,2023-03-18T13:22:12.883Z,db1aa711-aea5-43ad-a7fa-c5273851e7ed
3398,,,,,,,,,,,346a17e45353e6c4fb4492bfb8cee9c43bcbd067,2023-03-18T13:22:12.883Z,eb047396-1f1f-4c14-b9fb-c1e89910283b
3399,,,,,,,,,,,817cdc22d8bc3df8ab979c15fdd102f977732bd4,2023-03-18T13:22:12.883Z,196e1eef-dac1-455c-beed-3668137c5413
3400,,,,,,,,,,,c1ecd224920f0ad980f0011773689243639c0e89,2023-03-18T13:22:12.883Z,3e08a172-b7d3-49dd-bae3-75daa6722138
3402,,,,,,,,,,,c9baaea53c5f0ebfb8f65875f1659e1faf7cdd9f,2023-03-18T13:22:12.883Z,1fbb3c9f-8ce5-4493-b5a6-5a1b3b75864f
3407,,,,,,,,,,,3cec118f3d887f61f2358cf87b66a37328c2b05a,2023-03-18T13:22:12.883Z,ed257fb5-0202-498b-befe-9d1dfc960938
3408,,,,,,,,,,,2505070a9ff55c93cb55787e9d93f9e65effa451,2023-03-18T13:22:12.883Z,0631e8a5-a3ab-44a0-b64e-cf2246f6c004
3409,,,,,,,,,,,356425f0e8dcece65e0843644de8dd36faa291ac,2023-03-18T13:22:12.883Z,72484bb3-4991-4acf-8b65-f333cfe185ea
3410,,,,,,,,,,,512a1ba74dbfb00ebc2820726518fbe903575fa7,2023-03-18T13:22:12.883Z,a92d6cd8-c0af-40e9-a95e-0d557f988f11
3411,,,,,,,,,,,21181fc4cf8a80054ae3ffa1f3ff5a600a096822,2023-03-18T13:22:12.883Z,b9d37846-1585-4fe5-b5dd-e42ac8582fe4
3412,,,,,,,,,,,33c75833c5c125b67ea84b56561f910879c398a9,2023-03-18T13:22:12.883Z,3888c584-11b9-4b56-95cc-aca19caf0e19
3414,,,,,,,,,,,bef2ab4f782fd55d1f64dac32065dfd4222e28b8,2023-03-18T13:22:12.883Z,bb412292-2152-4ce0-aa7d-d54b19064843
3415,,,,,,,,,,,00d9174dcb561c3661348c20859aca18a29b85cd,2023-03-18T13:22:12.883Z,b9b9d7a2-ce60-4893-8882-72a05f4eccdf
3416,,,,,,,,,,,dbfe3e700ffc4e1a3d284ae19ddf88a9637a057d,2023-03-18T13:22:12.883Z,c04d4659-4a97-4700-a0f4-d917c58b3b87
3417,,,,,,,,,,,206b109251a9b0753efe0dcda86436977cec59f5,2023-03-18T13:22:12.883Z,5a106c69-e1b1-4098-b49a-92efe519a93c
3418,,,,,,,,,,,dde1b7f2055537491aa2952193b4342b41ffaaa6,2023-03-18T13:22:12.883Z,0681c16f-0e9a-4444-a065-2b4ecf081825
3419,,,,,,,,,,,f4cc6eecc37f412ef3aadea8bda754f98c25180c,2023-03-18T13:22:12.883Z,ff01c58e-2e93-4258-abb6-0d0e8f0b55bb
3420,,,,,,,,,,,516e368c4084785035c76648f172891494f3711e,2023-03-18T13:22:12.883Z,da91557e-c529-4ec4-ab3f-efd7153dcc87
3421,,,,,,,,,,,44a5bc886b095a58640abea05f8eca7274ef03fd,2023-03-18T13:22:12.883Z,e65c9f81-e76d-4bee-b1ba-99fddae5b5b8
3422,,,,,,,,,,,c3a54878c4c4beb7fd085a74b0122c86b49b9c56,2023-03-18T13:22:12.883Z,b059df77-79f8-469e-aa0b-978705425a8b
3423,,,,,,,,,,,3ea2474197ef1770906e828b115d4e4a00088987,2023-03-18T13:22:12.883Z,6e31d70c-b0c2-4333-84d4-cc70781417e4
3424,,,,,,,,,,,3eb81b65e88a7158fcfa10e3114c7abe3bd9cde9,2023-03-18T13:22:12.883Z,a2244b6d-8ac9-4d0a-8610-7e87842dc119
3425,,,,,,,,,,,ce9c628a2d1ead9ea425186dc7589a5452658a27,2023-03-18T13:22:12.883Z,019cdfee-ed1c-4ed7-b745-7bfb7901464d
3426,,,,,,,,,,,295a252601a303701a7fb288982e6ce0cd5ad171,2023-03-18T13:22:12.883Z,798f8d1b-0018-4271-b0c6-7a6cbb4751af
3427,,,,,,,,,,,b0241b7e8763eb6431d2bea60abe2b2c3f829155,2023-03-18T13:22:12.883Z,ad782170-bc52-4845-8880-550b9e92f888
3429,,,,,,,,,,,7e04355d0c2260af7a02f3a289a1d16d2f7849fa,2023-03-18T13:22:12.883Z,6461f631-5e41-40ce-8309-ed310d613186
3430,,,,,,,,,,,22df3ef2e48206982857ac2ed4ef73b2bd6b16fa,2023-03-18T13:22:12.883Z,ecacdad9-0234-4dde-a9af-61b482ed5f04
3431,,,,,,,,,,,aea8545e20f8cee897b268313b5eb00cb27e528a,2023-03-18T13:22:12.883Z,62858e0a-1b71-4e33-9d6e-6d0fb159e655
3432,,,,,,,,,,,6ed810ef7230f0f2ad7e0a9b1f346c4558fae00e,2023-03-18T13:22:12.883Z,a5813aaa-790b-4100-b4e8-79c0481a439e
3433,,,,,,,,,,,55ce1717d7cdc75bbce4647d649f9936ba383efc,2023-03-18T13:22:12.883Z,cf482038-daf8-4e31-aa90-193c499609bf
3434,,,,,,,,,,,1262610b8263c0906c537887b3ea2c929a05006a,2023-03-18T13:22:12.883Z,22a942b4-cba6-41fb-a922-57753fdfaeeb
3436,,,,,,,,,,,1138ae011418b5a2635ed8d86a9ac8c0924e7907,2023-03-18T13:22:12.883Z,b428b48a-bb4b-453b-8c2d-f184e8e0248b
3437,,,,,,,,,,,0723482abceed9e787a9d2a4eacce77711eaa45e,2023-03-18T13:22:12.883Z,b0b9f0f6-3b20-4235-bad4-4eb1de874b95
3438,,,,,,,,,,,133d13afc7ba31a4a964b01ab0bfc639509642eb,2023-03-18T13:22:12.883Z,52abfe84-dabd-4cdf-bbc9-c17552e53337
3439,,,,,,,,,,,6dc38fd4b240ccd5a119c8076e5f119ae82a1af8,2023-03-18T13:22:12.883Z,9207906b-19fb-4350-89b2-be56f385ecfe
3440,,,,,,,,,,,eacbf172bbb7c74098700cd116dd994db98e7e0c,2023-03-18T13:22:12.883Z,ead7eef4-5827-4cf5-87ce-7ac751956ebd
4017,27590,33464676.55,15360258.73,18104417.82,57184014.98,12579155.93,43020679.35,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,9668782,71a6a86f4156fa674bbcfb598dac34986e1b4c47,2023-11-05T03:42:32.355Z,695976a1-aded-4cee-90ab-9186121485c3
4018,,,,,4132709.44,550964.83,3358432.61,2023-11-05T00:00:00.000Z,,832243,065a5d74116d5f3a1061ece5de6f8e2626b5adda,2023-11-05T03:42:32.355Z,b5e16313-c43e-4862-9f8b-5ab0f094906c
4019,10270,37238654.89,31056287.45,6182367.44,87544413.27,50103752.51,36024124.7,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,14541597.19,e62414c15f28204c22bf9f93063bc110fd805566,2023-11-05T03:42:32.355Z,c01a02c1-8cea-4877-812f-69fe8854fa72
3444,,,,,,,,,,,191df8cda8739eb499b340d3b49a5b937e1aaa9c,2023-03-18T13:22:12.883Z,97c75e34-3e8d-4888-94dc-e5e46e519c56
3445,,,,,,,,,,,537360a852aef27c71a953b3c3918217e6afdadc,2023-03-18T13:22:12.883Z,dccd82b4-cc1e-4610-a0e6-08502f3c3447
3446,,,,,,,,,,,b2aac6974e4f8a3cfd5dcdca9b74c9dedb5ab2d0,2023-03-18T13:22:12.883Z,438bd535-bc65-4e88-b063-d08bfe178ca9
3447,,,,,,,,,,,6dc1f4d2378a72cd335706f0bddfdf840561d18e,2023-03-18T13:22:12.883Z,0aba27c9-70d7-49c6-a6f6-62b57c6dd103
3448,,,,,,,,,,,092d5d7c58851c26a61cd669368ffec45b0f571f,2023-03-18T13:22:12.883Z,35cca318-2616-4fdd-992a-de8e7668bc32
3449,,,,,,,,,,,3eac06a5ccc0e55119c930715e1027dc37147243,2023-03-18T13:22:12.883Z,96e452a3-de74-42b2-8dc0-dece1834b534
3450,,,,,,,,,,,e1d8c80ffbcffe246995a392a5d8aa0f3b56ca44,2023-03-18T13:22:12.883Z,18a95947-e995-4e3d-b612-ba90df1f7c97
3451,,,,,,,,,,,e649c61e67fe5a35bfbb9b9458730e9e2cdee845,2023-03-18T13:22:12.883Z,b37e43dc-6a54-4048-b75f-66bc03ebed81
3452,,,,,,,,,,,f895a085307e66eeef849a612332f44e96deb331,2023-03-18T13:22:12.883Z,739f1e61-66bd-426e-9977-b926f276723e
3453,,,,,,,,,,,203d3920e4eb10db36f8a85ccc1883c1d013bde5,2023-03-18T13:22:12.883Z,e950b27a-d070-472e-a911-4574392dec0d
3454,,,,,,,,,,,5854c55d3a97433a2b9ce37b0fe5abd621a53abc,2023-03-18T13:22:12.883Z,48c4ceb5-b5d3-4093-ad5b-a96d654eaa75
3455,,,,,,,,,,,483c4b1fe32d2e8ab9bffd3ec6120d2e1fe3121b,2023-03-18T13:22:12.883Z,c0c76e2d-9070-4a5c-bc65-dca707e2ed77
3456,,,,,,,,,,,1cdf4b6a1fd573a5635e6b56688395783d25ac4c,2023-03-18T13:22:12.883Z,ec11ff19-223d-4d7b-ad61-d383d35d3b02
3457,,,,,,,,,,,e299121d0ca5f1c9e37a64510d58d10b792d96f3,2023-03-18T13:22:12.883Z,b8bb89f8-2d72-402b-89e7-ec24065467e0
3458,,,,,,,,,,,43fbb49ad7df373c295b35c8ad3797611dc9f1ba,2023-03-18T13:22:12.883Z,ad556774-68c7-41c5-9c9e-5ebfeed7db24
4020,22892,102809877.74,95805556.1,7004321.64,562591584.15,167364427.73,386487400.54,2023-11-05T00:00:00.000Z,2023-11-04T00:00:00.000Z,64309784.84,be32f09f4a37f3475041015eb9ba183be459b1b2,2023-11-05T03:42:32.355Z,d0c83a92-f1e3-4239-a184-c286cac4085e
3460,,,,,,,,,,,a44b754caebef466c688d0232b35057ead7b2322,2023-03-18T13:22:12.883Z,010ab380-0f6a-477a-a85c-5faf8140c9dc
3461,,,,,,,,,,,f972683519143ef1328b5e00c2037502c111c5bb,2023-03-18T13:22:12.883Z,f2985945-3154-47b6-a409-302f46fd73ad
3462,,,,,,,,,,,1c3e79dc9328cd458ec4ef1a580c7d3534ed45d0,2023-03-18T13:22:12.883Z,b0ce3c81-d1d8-42a8-a8b5-3176d67f578e
3463,,,,,,,,,,,c5b36ad423e5871e89fc59cbaa81eb9959b2a535,2023-03-18T13:22:12.883Z,32c081f2-87f3-4500-9cf5-802f8a907d96
3464,,,,,,,,,,,d5aadb53d0702cd81ff52246cc6a427c7e50ca62,2023-03-18T13:22:12.883Z,1f3eb3ea-495e-4a40-88cd-82833bd5c9f6
3465,,,,,,,,,,,9eb629ac5ce4765fce51a40de56fb5046232c223,2023-03-18T13:22:12.883Z,82bc5b48-db72-4ae4-b343-e11775eeae7d
3466,,,,,,,,,,,0346dfacae9a18f29d554130d903f8c42c05e86a,2023-03-18T13:22:12.883Z,4bd97c22-0292-40d7-8cdc-2a188e5a2991
3467,,,,,,,,,,,1926955c0b20dd0f0d5e7dc3a3b522e39955e093,2023-03-18T13:22:12.883Z,08c43e93-cbfd-473b-b90a-5043034d5ee3
3468,,,,,,,,,,,d972520e55a53a375114f4b5d23add0da8d9da66,2023-03-18T13:22:12.883Z,88d092c2-d770-4cf3-bb43-651850a41719
3469,,,,,,,,,,,d08590a7367d5be71ea6822d7d21c992637dbe34,2023-03-18T13:22:12.883Z,c238b025-d4b3-4630-86f4-567a78522d10
3470,,,,,,,,,,,839bfbcb7b283ca45aed812318a91264af34e111,2023-03-18T13:22:12.883Z,ec50e99c-470f-4677-a6da-61472f282d9c
3471,,,,,,,,,,,39058f0a6127ede0747c80f80dc16367da6305d6,2023-03-18T13:22:12.883Z,52bf3fe5-49ac-4274-af7d-9c8b8fff765a
3472,,,,,,,,,,,f60df96ebb86c5d445cdbd3a59047f5b2ff747a1,2023-03-18T13:22:12.883Z,c85444f2-6672-494f-a7d8-77ee88e8aef0
3473,,,,,,,,,,,7ecd0f3ad1e23a32d2ee3bcac0a8a9c672447b59,2023-03-18T13:22:12.883Z,a412a440-0943-4ac5-917f-11845ec3a5b6
3474,,,,,,,,,,,0c864857f54c9364a0e1c83616603e342160a1dc,2023-03-18T13:22:12.883Z,a78465ba-4d6b-44b0-b848-249de657f70c
3475,,,,,,,,,,,0683711e7765c0af6f3e16b56614ae0d66825238,2023-03-18T13:22:12.883Z,8bd853f5-24d9-4d18-ab8d-8d5a9e159f76
3476,,,,,,,,,,,359138aee98fabb59173f078ddb5365108b0f009,2023-03-18T13:22:12.883Z,fa5cde1a-f057-4b47-b4f8-20a038802c3d
3477,,,,,,,,,,,dd420ddd0fe7c6eee80daa9f1ce9461213a67bc5,2023-03-18T13:22:12.883Z,8c13b131-bea0-45a8-8dde-a63ecf905a75
3478,,,,,,,,,,,f245092028742642748de09162c57bdc95393a94,2023-03-18T13:22:12.883Z,ce637917-0e52-4562-91cd-d4d75d5504ee
3479,,,,,,,,,,,87368f8c7cd7c496cc1a9268f3c8e6e0e5beae9c,2023-03-18T13:22:12.883Z,5eaf5461-a435-4f9f-b6d3-97815cc27ec2
3480,,,,,,,,,,,289bce4bdc6ec71111c5a7fc08e175197048bc49,2023-03-18T13:22:12.883Z,6d3c56a0-feaa-443c-b12b-ad45c34e136c
3481,,,,,,,,,,,b309385fd9a3b38cecc8ab38af7adbf09f459423,2023-03-18T13:22:12.883Z,307dfeac-c022-4deb-b4d1-43028fc719cb
