"GEO_ID","NAME","B25001_001E","B25001_001M","B25001_001MA","B25001_001EA",
"0500000US24031","Montgomery County, Maryland","390475","422","null","null",
"0500000US24033","Prince George's County, Maryland","334407","333","null","null",
"0500000US24035","Queen Anne's County, Maryland","21363","78","null","null",
"0500000US24037","St. Mary's County, Maryland","45867","197","null","null",
"0500000US24039","Somerset County, Maryland","11476","457","null","null",
"0500000US24041","Talbot County, Maryland","20252","56","null","null",
"0500000US24043","Washington County, Maryland","61621","277","null","null",
"0500000US24045","Wicomico County, Maryland","42452","155","null","null",
"0500000US24047","Worcester County, Maryland","56485","99","null","null",
"0500000US24510","Baltimore city, Maryland","293936","383","null","null",
"0500000US25001","Barnstable County, Massachusetts","164064","136","null","null",
"0500000US25003","Berkshire County, Massachusetts","69149","232","null","null",
"0500000US25005","Bristol County, Massachusetts","236043","328","null","null",
"0500000US25007","Dukes County, Massachusetts","18030","51","null","null",
"0500000US25009","Essex County, Massachusetts","313956","421","null","null",
"0500000US25011","Franklin County, Massachusetts","34164","115","null","null",
"0500000US25013","Hampden County, Massachusetts","193713","341","null","null",
"0500000US25015","Hampshire County, Massachusetts","64114","419","null","null",
"0500000US25017","Middlesex County, Massachusetts","641278","560","null","null",
"0500000US25019","Nantucket County, Massachusetts","12498","47","null","null",
"0500000US25021","Norfolk County, Massachusetts","280180","283","null","null",
"0500000US25023","Plymouth County, Massachusetts","208056","369","null","null",
"0500000US25025","Suffolk County, Massachusetts","341231","764","null","null",
"0500000US25027","Worcester County, Massachusetts","336533","508","null","null",
"0500000US26001","Alcona County, Michigan","11210","37","null","null",
"0500000US26003","Alger County, Michigan","6694","85","null","null",
"0500000US26005","Allegan County, Michigan","51551","131","null","null",
"0500000US26007","Alpena County, Michigan","16057","98","null","null",
"0500000US26009","Antrim County, Michigan","18121","57","null","null",
"0500000US26011","Arenac County, Michigan","9873","58","null","null",
"0500000US26013","Baraga County, Michigan","5314","138","null","null",
"0500000US26015","Barry County, Michigan","27785","92","null","null",
"0500000US26017","Bay County, Michigan","48340","87","null","null",
"0500000US26019","Benzie County, Michigan","12573","61","null","null",
"0500000US26021","Berrien County, Michigan","77645","228","null","null",
"0500000US26023","Branch County, Michigan","20924","126","null","null",
"0500000US26025","Calhoun County, Michigan","60889","184","null","null",
"0500000US26027","Cass County, Michigan","26406","69","null","null",
"0500000US26029","Charlevoix County, Michigan","17753","55","null","null",
"0500000US26031","Cheboygan County, Michigan","18582","65","null","null",
"0500000US26033","Chippewa County, Michigan","21486","259","null","null",
"0500000US26035","Clare County, Michigan","23408","79","null","null",
"0500000US26037","Clinton County, Michigan","31955","107","null","null",
"0500000US26039","Crawford County, Michigan","11244","36","null","null",
"0500000US26041","Delta County, Michigan","20396","101","null","null",
"0500000US26043","Dickinson County, Michigan","14108","57","null","null",
"0500000US26045","Eaton County, Michigan","47647","140","null","null",
"0500000US26047","Emmet County, Michigan","21753","92","null","null",
"0500000US26049","Genesee County, Michigan","192583","245","null","null",
"0500000US26051","Gladwin County, Michigan","17962","54","null","null",
"0500000US26053","Gogebic County, Michigan","10779","110","null","null",
"0500000US26055","Grand Traverse County, Michigan","44492","176","null","null",
"0500000US26057","Gratiot County, Michigan","16331","191","null","null",
"0500000US26059","Hillsdale County, Michigan","22055","101","null","null",
"0500000US26061","Houghton County, Michigan","18854","158","null","null",
"0500000US26063","Huron County, Michigan","21278","127","null","null",
"0500000US26065","Ingham County, Michigan","124012","262","null","null",
"0500000US26067","Ionia County, Michigan","25094","204","null","null",
"0500000US26069","Iosco County, Michigan","20574","67","null","null",
"0500000US26071","Iron County, Michigan","9341","75","null","null",
"0500000US26073","Isabella County, Michigan","29236","151","null","null",
"0500000US26075","Jackson County, Michigan","69719","274","null","null",
"0500000US26077","Kalamazoo County, Michigan","112585","427","null","null",
"0500000US26079","Kalkaska County, Michigan","12425","52","null","null",
"0500000US26081","Kent County, Michigan","257115","380","null","null",
"0500000US26083","Keweenaw County, Michigan","2473","82","null","null",
"0500000US26085","Lake County, Michigan","15445","84","null","null",
"0500000US26087","Lapeer County, Michigan","36817","122","null","null",
"0500000US26089","Leelanau County, Michigan","15738","89","null","null",
"0500000US26091","Lenawee County, Michigan","43894","221","null","null",
"0500000US26093","Livingston County, Michigan","77020","150","null","null",
"0500000US26095","Luce County, Michigan","4377","106","null","null",
"0500000US26097","Mackinac County, Michigan","11233","76","null","null",
"0500000US26099","Macomb County, Michigan","367684","290","null","null",
"0500000US26101","Manistee County, Michigan","15866","117","null","null",
"0500000US26103","Marquette County, Michigan","34907","262","null","null",
"0500000US26105","Mason County, Michigan","17614","101","null","null",
"0500000US26107","Mecosta County, Michigan","21741","153","null","null",
"0500000US26109","Menominee County, Michigan","14351","94","null","null",
"0500000US26111","Midland County, Michigan","37065","143","null","null",
"0500000US26113","Missaukee County, Michigan","9286","70","null","null",
"0500000US26115","Monroe County, Michigan","64760","158","null","null",
"0500000US26117","Montcalm County, Michigan","28675","113","null","null",
"0500000US26119","Montmorency County, Michigan","9604","45","null","null",
"0500000US26121","Muskegon County, Michigan","74335","179","null","null",
"0500000US26123","Newaygo County, Michigan","25615","134","null","null",
"0500000US26125","Oakland County, Michigan","542094","351","null","null",
"0500000US26127","Oceana County, Michigan","16198","95","null","null",
"0500000US26129","Ogemaw County, Michigan","16224","64","null","null",
"0500000US26131","Ontonagon County, Michigan","5703","52","null","null",
"0500000US26133","Osceola County, Michigan","13818","107","null","null",
"0500000US26135","Oscoda County, Michigan","9238","27","null","null",
"0500000US26137","Otsego County, Michigan","14911","42","null","null",
"0500000US26139","Ottawa County, Michigan","110548","245","null","null",
"0500000US26141","Presque Isle County, Michigan","10442","98","null","null",
"0500000US26143","Roscommon County, Michigan","24582","58","null","null",
"0500000US26145","Saginaw County, Michigan","87789","206","null","null",
"0500000US26147","St. Clair County, Michigan","72395","148","null","null",
"0500000US26149","St. Joseph County, Michigan","27983","88","null","null",
"0500000US26151","Sanilac County, Michigan","23093","115","null","null",
"0500000US26153","Schoolcraft County, Michigan","6382","39","null","null",
"0500000US26155","Shiawassee County, Michigan","30246","101","null","null",
"0500000US26157","Tuscola County, Michigan","24476","168","null","null",
"0500000US26159","Van Buren County, Michigan","37394","184","null","null",
"0500000US26161","Washtenaw County, Michigan","151753","522","null","null",
"0500000US26163","Wayne County, Michigan","814954","497","null","null",
"0500000US26165","Wexford County, Michigan","17041","123","null","null",
"0500000US27001","Aitkin County, Minnesota","16873","128","null","null",
"0500000US27003","Anoka County, Minnesota","133277","130","null","null",
"0500000US27005","Becker County, Minnesota","19889","69","null","null",
"0500000US27007","Beltrami County, Minnesota","21767","125","null","null",
"0500000US27009","Benton County, Minnesota","17286","116","null","null",
"0500000US27011","Big Stone County, Minnesota","3124","111","null","null",
"0500000US27013","Blue Earth County, Minnesota","28791","211","null","null",
"0500000US27015","Brown County, Minnesota","11750","115","null","null",
"0500000US27017","Carlton County, Minnesota","16148","209","null","null",
"0500000US27019","Carver County, Minnesota","38892","146","null","null",
"0500000US27021","Cass County, Minnesota","26098","107","null","null",
"0500000US27023","Chippewa County, Minnesota","5681","112","null","null",
"0500000US27025","Chisago County, Minnesota","22174","115","null","null",
"0500000US27027","Clay County, Minnesota","26800","182","null","null",
"0500000US27029","Clearwater County, Minnesota","4802","45","null","null",
"0500000US27031","Cook County, Minnesota","6169","34","null","null",
"0500000US27033","Cottonwood County, Minnesota","5418","80","null","null",
"0500000US27035","Crow Wing County, Minnesota","42326","104","null","null",
"0500000US27037","Dakota County, Minnesota","168252","144","null","null",
"0500000US27039","Dodge County, Minnesota","8338","47","null","null",
"0500000US27041","Douglas County, Minnesota","21340","84","null","null",
"0500000US27043","Faribault County, Minnesota","7034","72","null","null",
"0500000US27045","Fillmore County, Minnesota","10002","101","null","null",
"0500000US27047","Freeborn County, Minnesota","14371","95","null","null",
"0500000US27049","Goodhue County, Minnesota","20678","142","null","null",
"0500000US27051","Grant County, Minnesota","3308","41","null","null",
"0500000US27053","Hennepin County, Minnesota","539223","433","null","null",
"0500000US27055","Houston County, Minnesota","8762","79","null","null",
"0500000US27057","Hubbard County, Minnesota","14861","66","null","null",
"0500000US27059","Isanti County, Minnesota","16230","53","null","null",
"0500000US27061","Itasca County, Minnesota","27764","109","null","null",
"0500000US27063","Jackson County, Minnesota","5068","53","null","null",
"0500000US27065","Kanabec County, Minnesota","7969","43","null","null",
"0500000US27067","Kandiyohi County, Minnesota","19988","117","null","null",
"0500000US27069","Kittson County, Minnesota","2613","29","null","null",
"0500000US27071","Koochiching County, Minnesota","7936","58","null","null",
"0500000US27073","Lac qui Parle County, Minnesota","3680","83","null","null",
"0500000US27075","Lake County, Minnesota","7890","198","null","null",
"0500000US27077","Lake of the Woods County, Minnesota","3843","24","null","null",
"0500000US27079","Le Sueur County, Minnesota","12788","72","null","null",
"0500000US27081","Lincoln County, Minnesota","3150","34","null","null",
"0500000US27083","Lyon County, Minnesota","11302","106","null","null",
"0500000US27085","McLeod County, Minnesota","15923","125","null","null",
"0500000US27087","Mahnomen County, Minnesota","2771","44","null","null",
"0500000US27089","Marshall County, Minnesota","4797","81","null","null",
"0500000US27091","Martin County, Minnesota","9953","91","null","null",
"0500000US27093","Meeker County, Minnesota","10951","46","null","null",
"0500000US27095","Mille Lacs County, Minnesota","12991","96","null","null",
"0500000US27097","Morrison County, Minnesota","16245","80","null","null",
"0500000US27099","Mower County, Minnesota","17100","100","null","null",
"0500000US27101","Murray County, Minnesota","4657","47","null","null",
"0500000US27103","Nicollet County, Minnesota","13600","157","null","null",
"0500000US27105","Nobles County, Minnesota","8679","56","null","null",
"0500000US27107","Norman County, Minnesota","3434","47","null","null",
"0500000US27109","Olmsted County, Minnesota","66667","167","null","null",
"0500000US27111","Otter Tail County, Minnesota","36235","122","null","null",
